C,L_ctx,cost,shadow_price,loss_drop_per_log_budget,equivalent_compute_multiplier,equivalent_no_quality_C,share_quality,C_quality,N_change_pct,D_change_pct
1.584893192461111e+22,32768,power,4.353284809184193e-24,0.06899491458920394,1.3271297479088826,2.1033589029734185e+22,0.005080259557276638,8.051668788263241e+19,0.5934280279300097,-1.094956206633968
1.6788040181225657e+22,32768,power,4.0732887518324656e-24,0.06838253523549793,1.327303161074074,2.2282818800779386e+22,0.004951301462867542,8.312264790798167e+19,0.5782833327248937,-1.0672417975763793
1.7782794100389228e+22,32768,power,3.811309121312524e-24,0.067775725357236,1.3274721837579566,2.3606164517761797e+22,0.004825582730383273,8.58123441087998e+19,0.5635231483562153,-1.040219543473353
1.8836490894897943e+22,32768,power,3.566185985044841e-24,0.0671744298368098,1.3276369256664609,2.5008020862046585e+22,0.004703023691164905,8.858846293711703e+19,0.5491378117664647,-1.0138726229472095
1.995262314968883e+22,32768,power,3.33683414683912e-24,0.06657859424489439,1.3277974938370234,2.64930430136314e+22,0.0045835465511746745,9.14537770246442e+19,0.5351178978144855,-0.9881846002724348
2.1134890398366432e+22,32768,power,3.1222383264820032e-24,0.06598816482777617,1.3279539926997843,2.806616208978304e+22,0.004467075351115741,9.441114794707542e+19,0.5214542136515288,-0.9631394176862429
2.238721138568347e+22,32768,power,2.9214486506714756e-24,0.06540308849500207,1.3281065241376662,2.973260149857526e+22,0.004353535927184445,9.746352907704566e+19,0.5081377932334652,-0.9387213878072953
2.371373705661655e+22,32768,power,2.7335764351511593e-24,0.06482331280733782,1.3282551875451927,3.1497894261533604e+22,0.004242855872458472,1.0061396852860161e+20,0.4951598919448186,-0.9149151861435723
2.511886431509572e+22,32768,power,2.5577902392033634e-24,0.0642487859650255,1.3284000798861517,3.3367901362822557e+22,0.004134964498920781,1.0386561219612885e+20,0.4825119813384182,-0.8917058436963665
2.660725059798814e+22,32768,power,2.3933121748832818e-24,0.06367945679633549,1.3285412957500446,3.5348831185797313e+22,0.004029792800119478,1.0722170689074728e+20,0.4701857439925572,-0.8690787396664956
2.8183829312644493e+22,32768,power,2.239414454517934e-24,0.06311527474640233,1.3286789274074209,3.744726010135831e+22,0.00392727341446298,1.1068560357731117e+20,0.4581730684800611,-0.8470195942607117
2.9853826189179694e+22,32768,power,2.0954161610617545e-24,0.06255618986633578,1.328813064863981,3.967015427636045e+22,0.003827340589149141,1.1426076071525107e+20,0.446466044444227,-0.8255144615961552
3.1622776601683792e+22,32768,power,1.9606802269001714e-24,0.06200215280260281,1.328943795913695,4.202489277437243e+22,0.0037299301447261866,1.179507477065623e+20,0.43505695778827125,-0.8045497227133436
3.3496543915782655e+22,32768,power,1.8346106076249556e-24,0.061453114786670024,1.3290712061906413,4.451929202536704e+22,0.0036349794402827543,1.2175924845439833e+20,0.4239382859744012,-0.7841120786961198
3.5481338923357603e+22,32768,power,1.716649638179283e-24,0.06090902762489834,1.3291953792198723,4.716163174546112e+22,0.0035424273392648136,1.2569006503582274e+20,0.4131026934120374,-0.7641885438809837
3.7583740428844353e+22,32768,power,1.6062755595862988e-24,0.06036984368868817,1.3293163964671568,4.996068239262837e+22,0.003452214175914423,1.297471214923445e+20,0.40254302696995925,-0.7447664391932229
3.981071705534985e+22,32768,power,1.5030002052379569e-24,0.05983551590486106,1.3294343373876658,5.292573424940687e+22,0.0033642817223274793,1.3393446774206436e+20,0.3922523115746257,-0.7258333855742816
4.2169650342858225e+22,32768,power,1.4063668364354897e-24,0.05930599774627628,1.32954927947359,5.606662822900038e+22,0.0032785731561255694,1.3825628361729638e+20,0.3822237459091715,-0.7073772975174419
4.466835921509617e+22,32768,power,1.3159481175392861e-24,0.05878124322267443,1.3296612983007576,5.939378850690938e+22,0.003195033028736512,1.4271688303169921e+20,0.37245069821914,-0.6893863767192809
4.7315125896148125e+22,32768,power,1.2313442217107692e-24,0.05826120687173958,1.3297704675742639,6.291825708625605e+22,0.003113607234279405,1.4732071828108761e+20,0.36292670219932877,-0.6718491058237297
5.011872336272714e+22,32768,power,1.1521810588121034e-24,0.05774584375037787,1.3298768591730203,6.665173041138505e+22,0.0030342429790474923,1.5207238448217837e+20,0.35364545298521843,-0.654754242283917
5.308844442309901e+22,32768,power,1.0781086175751442e-24,0.05723510942620215,1.3299805431934242,7.060659815112713e+22,0.0029568887515836243,1.5697662415373386e+20,0.3446008032327974,-0.6380908123264972
5.623413251903491e+22,32768,power,1.0087994146618672e-24,0.05672895996922028,1.330081587991995,7.479598428027023e+22,0.0028814942933420165,1.620383319446378e+20,0.3357867592849173,-0.6218481050195956
5.9566214352900855e+22,32768,power,9.439470437150585e-25,0.05622735194371825,1.3301800602271352,7.92337905954441e+22,0.0028080105699297728,1.6726255951364814e+20,0.3271974774263331,-0.6060156664458693
6.309573444801943e+22,32768,power,8.832648179450166e-25,0.05573024240033699,1.3302760248998755,8.393474280964942e+22,0.002736389742921308,1.7265452056564698e+20,0.3188272602349773,-0.5905832939914646
6.683439175686135e+22,32768,power,8.2648450021483025e-25,0.05523758886833172,1.3303695453938196,8.891443937824808e+22,0.00266658514223959,1.782195960494666e+20,0.3106705529979603,-0.5755410307190401
7.079457843841402e+22,32768,power,7.733551149773709e-25,0.054749349348014176,1.3304606835140873,9.418940321826398e+22,0.0025985512390959723,1.8396333952241775e+20,0.30272194023297505,-0.5608791598674445
7.498942093324558e+22,32768,power,7.236418367822149e-25,0.0542654823033685,1.3305494995254483,9.977713649243309e+22,0.0025322436194826214,1.8989148268690765e+20,0.2949761422714525,-0.5465881994349053
7.94328234724279e+22,32768,power,6.77124950411814e-25,0.053785946654838115,1.330636052189608,1.0569617863962548e+23,0.0024676189582092355,1.9600994110465062e+20,0.2874280119323558,-0.5326588968756041
8.413951416451964e+22,32768,power,6.335988780258375e-25,0.0533107017722787,1.3307203988015566,1.1196616784397879e+23,0.002404634993477002,2.023248200941578e+20,0.2800725312738672,-0.5190822238976933
8.91250938133744e+22,32768,power,5.928712689909271e-25,0.05283970746807071,1.3308025952252194,1.186079061465298e+23,0.002343250501982407,2.0884242081741868e+20,0.27290480840951314,-0.5058493713500201
9.440608762859264e+22,32768,power,5.547621483524697e-25,0.052372923990389564,1.33088269592819,1.2564342841517434e+23,0.0022834252745425007,2.1556924656180255e+20,0.26592007441539334,-0.4929517442245679
1e+23,32768,power,5.191031201662888e-25,0.05191031201662887,1.3309607540157338,1.3309607540157337e+23,0.0022251200922344485,2.2251200922344482e+20,0.259113680307288,-0.48038095675416725
1.0592537251772854e+23,32768,power,4.85736622152125e-25,0.051451832646967,1.3310368212639565,1.4099057112719786e+23,0.002168296703041766,2.2967763599866167e+20,0.2524810940683908,-0.4681288275870221
1.1220184543019653e+23,32768,power,4.545152283596709e-25,0.05099744739808227,1.3311109481522672,1.4935310485502302e+23,0.002112917798998361,2.3707327628992515e+20,0.2460178977767402,-0.4561873750864476
1.1885022274370166e+23,32768,power,4.253009967512529e-25,0.05054711819700474,1.3311831838950385,1.582114179185953e+23,0.002058946993823563,2.4470630883340537e+20,0.23971978477754785,-0.44454881270286073
1.2589254117941714e+23,32768,power,3.9796485880528186e-25,0.050100807375104875,1.3312535764725673,1.67594895696319e+23,0.0020063488010393085,2.5258434905511533e+20,0.2335825569396599,-0.433205544456039
1.3335214321633241e+23,32768,power,3.723860484316547e-25,0.04965847766222212,1.331322172661313,1.775346650358102e+23,0.0019550886125610655,2.607152566628638e+20,0.22760212202701524,-0.42215016055955346
1.4125375446227497e+23,32768,power,3.484515676645197e-25,0.04922009218087886,1.3313890180634074,1.8806369745129792e+23,0.0019051326777611646,2.6910714348253197e+20,0.2217744908296071,-0.4113754328341601
1.4962356560944359e+23,32768,power,3.260556867629284e-25,0.0487856144407052,1.3314541571355119,1.9921691843613167e+23,0.001856448082978782,2.7776838154410154e+20,0.21609577497774257,-0.4008743108269597
1.584893192461111e+23,32768,power,3.0509947650043744e-25,0.0483550083328992,1.3315176332169363,2.1103132325274525e+23,0.0018090027314927664,2.8670761142864403e+20,0.21056218419828188,-0.3906399174051334
1.6788040181225658e+23,32768,power,2.8549037057014585e-25,0.04792823812484612,1.331579488557185,2.2354609958393933e+23,0.0017627653239312695,2.959337508822942e+20,0.20517002393187767,-0.38066554473578096
1.7782794100389228e+23,32768,power,2.6714175616421545e-25,0.04750526845484628,1.3316397643427995,2.3680275745198837e+23,0.0017177053391173361,3.054560037066284e+20,0.1999156929607615,-0.3709446503043279
1.8836490894897944e+23,32768,power,2.4997259091238676e-25,0.04708606432695222,1.3316985007235624,2.5084526683628628e+23,0.001673793015341601,3.152838689342584e+20,0.19479568108242695,-0.36147085300655135
1.9952623149688827e+23,32768,power,2.3390704448123135e-25,0.04667059110591511,1.3317557368380986,2.6572020344566748e+23,0.0016309993320542406,3.2542715029872456e+20,0.18980656684619568,-0.3522379293308453
2.1134890398366435e+23,32768,power,2.188741632453001e-25,0.046258814512235805,1.3318115108388575,2.8147690312862065e+23,0.0015892959919684506,3.3589596600816265e+20,0.18494501533703467,-0.3432398096153477
2.238721138568347e+23,32768,power,2.0480755654382663e-25,0.04585070061731967,1.331865859916573,2.9816762543327407e+23,0.0015486554035673977,3.467007588324428e+20,0.18020777602525406,-0.33447057439842665
2.371373705661655e+23,32768,power,1.9164510313252593e-25,0.04544621583872881,1.331918820323964,3.158477268592139e+23,0.0015090506640077369,3.5785230651392085e+20,0.17559168065162112,-0.3259244508315162
2.5118864315095718e+23,32768,power,1.7932867652962564e-25,0.045045326935533564,1.3319704273990987,3.345758443755801e+23,0.0014704555424111636,3.693617325120649e+20,0.17109364118106374,-0.31759580918802044
2.660725059798814e+23,32768,power,1.6780388803919628e-25,0.0446480010037564,1.3320207155880304,3.5441408981362206e+23,0.001432844463537371,3.812405170927871e+20,0.16671064779274491,-0.30947915943501103
2.818382931264449e+23,32768,power,1.5701984631326896e-25,0.04425420547190843,1.3320697184669483,3.754282557781487e+23,0.0013961924918304209,3.935005087734437e+20,0.16243976692442708,-0.3015691478865379
2.9853826189179693e+23,32768,power,1.4692893238761281e-25,0.04386390809661528,1.332117468763809,3.9768803376044764e+23,0.0013604753158312363,4.0615393613495075e+20,0.15827813936883928,-0.2938605539348549
3.162277660168379e+23,32768,power,1.3748658919474416e-25,0.04347707695832868,1.3321639983794358,4.2126724517558745e+23,0.0013256692329493202,4.1921342001281866e+20,0.1542229784054161,-0.2863482868437739
3.3496543915782654e+23,32768,power,1.2865112462190166e-25,0.04309368045712356,1.3322093384080882,4.4624408609002284e+23,0.001291751134585938,4.326919860791994e+20,0.1502715679885247,-0.27902738262415294
3.5481338923357603e+23,32768,power,1.203835272418596e-25,0.042713687308576734,1.3322535191575902,4.727013864506635e+23,0.001258698491602115,4.466030778285363e+20,0.1464212609718185,-0.2718930009715015
3.758374042884436e+23,32768,power,1.126472939006193e-25,0.04233706653972617,1.3322965701689031,5.0072688467467676e+23,0.0012264893401241921,4.609605699797224e+20,0.14266947738543756,-0.26494042228200065
3.9810717055349855e+23,32768,power,1.0540826839859202e-25,0.04196378748510723,1.3323385202352924,5.3041351851030746e+23,0.0011951022676800773,4.757787823081854e+20,0.13901370274520541,-0.25816504472535584
4.2169650342858225e+23,32768,power,9.863449055111565e-26,0.041593819782865006,1.3323793974209737,5.61859733132706e+23,0.0011645163996594674,4.910724939216389e+20,0.13545148640785598,-0.2515623813889811
4.466835921509616e+23,32768,power,9.229605496010246e-26,0.041227133370941145,1.332419229079326,5.951698074961684e+23,0.001134711386090999,5.0685695799372415e+20,0.13198043997197928,-0.24512805749232758
4.731512589614813e+23,32768,power,8.6364978871709e-26,0.040863698483330844,1.3324580418707013,6.304542000244724e+23,0.0011056673887301222,5.231479169703108e+20,0.12859823570441353,-0.23885780765093845
5.011872336272715e+23,32768,power,8.081507853516876e-26,0.040503485646411916,1.3324958617797218,6.678299147851658e+23,0.0010773650684507247,5.3996161826347477e+20,0.12530260502390256,-0.23274747322189482
5.308844442309901e+23,32768,power,7.56218535155864e-26,0.04014646567533943,1.3325327141322119,7.07420889361692e+23,0.0010497855729343967,5.573148304489887e+20,0.12209133700313846,-0.22679299969103894
5.623413251903491e+23,32768,power,7.076237844878289e-26,0.039792609670509564,1.3325686236117384,7.493584057089045e+23,0.0010229105246507032,5.7522485998323165e+20,0.11896227692682615,-0.22099043413965624
5.956621435290085e+23,32768,power,6.621520175918987e-26,0.03944188901408481,1.3326036142756421,7.93781525353933e+23,0.0009967220091225463,5.937095684564758e+20,0.11591332486564632,-0.21533592275021496
6.309573444801942e+23,32768,power,6.196025089270024e-26,0.039094275366584726,1.332637709570822,8.408375503849741e+23,0.0009712025634701097,6.127873903994577e+20,0.11294243430113315,-0.2098257083853139
6.683439175686135e+23,32768,power,5.797874364519623e-26,0.0387497406635368,1.3326709323490002,8.906825117559475e+23,0.000946335165227638,6.324773516611807e+20,0.11004761077877401,-0.20445612821734516
7.079457843841402e+23,32768,power,5.42531051944878e-26,0.038408257112186935,1.3327033048816883,9.434816865258028e+23,0.0009221032214269089,6.527990883762155e+20,0.1072269105929724,-0.19922361141198053
7.498942093324558e+23,32768,power,5.076689046866716e-26,0.03806979718826855,1.3327348488747903,9.99410145746771e+23,0.0008984905579417034,6.737728665403708e+20,0.10447843950653901,-0.19412467686762414
7.94328234724279e+23,32768,power,4.750471150748668e-26,0.037734333632828035,1.3327655854827736,1.0586533348178017e+24,0.0008754814090873829,6.954196022143051e+20,0.10180035150215705,-0.18915593100823358
8.413951416451965e+23,32768,power,4.445216949550356e-26,0.0374018394491055,1.3327955353225742,1.1214076882268229e+24,0.0008530604074700748,7.177608823751926e+20,0.0991908475634462,-0.18431406562656738
8.912509381337441e+23,32768,power,4.159579116640072e-26,0.037072287899469945,1.3328247184871325,1.1878812807195002e+24,0.0008312125740798102,7.408189864371951e+20,0.09664817448873375,-0.1795958557806454
9.440608762859264e+23,32768,power,3.892296929724344e-26,0.03674565250240585,1.3328531545585398,1.2582945170529964e+24,0.0008099233086222318,7.64616908462301e+20,0.09417062373209273,-0.17499815773764915
1e+24,32768,power,3.642190702955197e-26,0.03642190702955197,1.3328808626209847,1.3328808626209848e+24,0.0007891783800835452,7.891783800835452e+20,0.09175653027280184,-0.1705179069662277
1e+19,32768,logarithmic,2.243228705178938e-20,0.2243228705178938,1.2190965503270803,1.2190965503270803e+19,0.08085075434245353,8.085075434245353e+17,10.289500717645872,-16.660313114420855
1.0592537251772854e+19,32768,logarithmic,2.0966983615745127e-20,0.22209355500709135,1.2217284232191714,1.2941203834498785e+19,0.07910090441082764,8.378792766206154e+17,10.04608569343044,-16.316960318367023
1.1220184543019653e+19,32768,logarithmic,1.9597843783196313e-20,0.21989142389273306,1.2243066312633657,1.3736946340017678e+19,0.07738260241188645,8.682470794804837e+17,9.808030186195115,-15.979059452784572
1.1885022274370165e+19,32768,logarithmic,1.8318521425529385e-20,0.21771603517594385,1.2268319813411575,1.458092542514934e+19,0.07569553051854787,8.99643066283208e+17,9.575231929818507,-15.646587901045272
1.2589254117941713e+19,32768,logarithmic,1.7123091902417918e-20,0.21556695524440916,1.2293052805091842,1.547603656485774e+19,0.07403936431884738,9.32100372140836e+17,9.347590049422582,-15.319520506794914
1.3335214321633241e+19,32768,logarithmic,1.600602386941233e-20,0.21344375873579083,1.2317273353855973,1.6425348003181169e+19,0.07241377323757352,9.656531859611923e+17,9.125005059397374,-14.997829667221009
1.4125375446227497e+19,32768,logarithmic,1.496215298534959e-20,0.21134602840195654,1.2340989515607397,1.743211102859117e+19,0.07081842095346291,1.000336784476648e+18,8.907378860992822,-14.68148542694011
1.496235656094436e+19,32768,logarithmic,1.3986657390610662e-20,0.20927335497408436,1.2364209330318487,1.8499770859438027e+19,0.06925296581132097,1.0361875673718738e+18,8.69461473951838,-14.370455572323305
1.5848931924611109e+19,32768,logarithmic,1.3075034836061908e-20,0.20722533702866394,1.2386940816616812,1.963197817567466e+19,0.0677170612284995,1.0732430935452109e+18,8.486617361153904,-14.064705726060778
1.6788040181225658e+19,32768,logarithmic,1.222308135072862e-20,0.20520158085442206,1.2409191966608228,2.083260133519616e+19,0.06621035609519149,1.111542118539334e+18,8.283292769365126,-13.764199441763658
1.7782794100389229e+19,32768,logarithmic,1.1426871343899456e-20,0.203201700320202,1.2430970740933778,2.210573931539883e+19,0.0647324951680573,1.1511246331780037e+18,8.084548380904799,-13.468898298401399
1.8836490894897943e+19,32768,logarithmic,1.0682739044474659e-20,0.20122531674381766,1.2452285064057556,2.345573542297938e+19,0.06328311945671186,1.1920319034470917e+18,7.890292981413394,-13.178761994403022
1.9952623149688828e+19,32768,logarithmic,9.987261187009759e-21,0.19927205876191964,1.2473142819782894,2.4887191817537516e+19,0.06186186660264924,1.2343065116589814e+18,7.700436720603054,-12.893748441236808
2.1134890398366433e+19,32768,logarithmic,9.337240860077917e-21,0.19734156220089552,1.249355184699217,2.6404984897248805e+19,0.06046837125021506,1.277992398941027e+18,7.514891107024191,-12.613813856301892
2.238721138568347e+19,32768,logarithmic,8.729692438327387e-21,0.19543346994883776,1.2513519935607331,2.8014281597740552e+19,0.05910226540925931,1.3231349090898563e+18,7.333569002429541,-12.338912854985473
2.3713737056616554e+19,32768,logarithmic,8.161827524970578e-21,0.19354743182860779,1.2533054822766856,2.972055665832532e+19,0.057763178809159925,1.3697808338347438e+18,7.156384615710887,-12.068998541717058
2.511886431509572e+19,32768,logarithmic,7.631041836426817e-21,0.19168310447202408,1.255216418921445,3.1529610912968122e+19,0.056450739243914694,1.4179784595547423e+18,6.9832534964383575,-11.80402259990181
2.660725059798814e+19,32768,logarithmic,7.134902965493168e-21,0.18984015119520542,1.2570855655895887,3.344759066675584e+19,0.05516457290805423,1.4677776154955863e+18,6.814092527984572,-11.543935380586124
2.8183829312644493e+19,32768,logarithmic,6.671138963744306e-21,0.18801824187510158,1.2589136780758157,3.5481008222242267e+19,0.05390430472314377,1.5192297235338604e+18,6.648819920249571,-11.288685989743474
2.9853826189179695e+19,32768,logarithmic,6.237627687894932e-21,0.1862170528272301,1.260701505574752,3.76367636238658e+19,0.052669558654686505,1.572387849537816e+18,6.487355201989242,-11.03822237406671
3.162277660168379e+19,32768,logarithmic,5.8323868586175985e-21,0.18443626668466062,1.2624497904000418,3.992216769266305e+19,0.05145995801926348,1.6273067563751954e+18,6.329619212753368,-10.792491405163718
3.3496543915782656e+19,32768,logarithmic,5.4535647838041686e-21,0.1826755722782621,1.2641592677222728,4.2344966427802755e+19,0.050275125781775426,1.6840429586207373e+18,6.175534094438961,-10.551438962060544
3.5481338923357606e+19,32768,logarithmic,5.0994317015228754e-21,0.1809346645182473,1.265830665325227,4.491336685598363e+19,0.049114684842686315,1.7426547790172477e+18,6.025023282472541,-10.315010011932845
3.758374042884435e+19,32768,logarithmic,4.768371700957638e-21,0.17921324427703889,1.2674647033799333,4.763606441455361e+19,0.04797825831518732,1.8032024067460431e+18,5.878011496625546,-10.083148688983956
3.981071705534986e+19,32768,logarithmic,4.4588751824459416e-21,0.17751101827347684,1.2690620942359587,5.052227195929749e+19,0.04686546979223223,1.8657479575646034e+18,5.734424731472854,-9.855798371402269
4.216965034285823e+19,32768,logarithmic,4.1695318203693914e-21,0.1758276989583984,1.2706235422294636,5.358175049322044e+19,0.04577594360342113,1.9303555358706668e+18,5.594190246509223,-9.632901756342216
4.466835921509617e+19,32768,logarithmic,3.899023995104501e-21,0.17416300440160723,1.2721497435074953,5.6824841718385254e+19,0.044709305061724366,1.9970912987544215e+18,5.457236555929068,-9.414400932871136
4.731512589614812e+19,32768,logarithmic,3.64612066253215e-21,0.1725166581802557,1.2736413858678914,6.026250251888385e+19,0.043665180700075,2.066023522102106e+18,5.323493418086489,-9.200237452843563
5.011872336272715e+19,32768,logarithmic,3.40967163173493e-21,0.17088838926866146,1.2750991486143644,6.390634148945224e+19,0.04264319849786752,2.137222668816484e+18,5.1928918246453515,-8.990352399663193
5.308844442309901e+19,32768,logarithmic,3.188602223498515e-21,0.16927793192957083,1.276523702426196,6.776865763102168e+19,0.041642988097427475,2.2107614592220518e+18,5.065363989424632,-8.784686454897162
5.6234132519034905e+19,32768,logarithmic,2.9819082840859377e-21,0.1676850256068966,1.2779157092420024,7.1862481341671236e+19,0.040664181010532784,2.286714943724323e+18,4.9408433369715565,-8.58317996273572
5.956621435290085e+19,32768,logarithmic,2.7886515304769462e-21,0.1661094148199348,1.279275822157028,7.6201617839089e+19,0.03970641081508696,2.3651605777958103e+18,4.819264490849928,-8.3857729922594
6.309573444801943e+19,32768,logarithmic,2.607955204874386e-21,0.16455084905908438,1.2806046853334931,8.080069315869157e+19,0.03876931334205876,2.4461782993625964e+18,4.700563261678625,-8.192405397520874
6.683439175686135e+19,32768,logarithmic,2.439000017776681e-21,0.1630090826830785,1.2819029339234465,8.567520288010958e+19,0.03785252685282113,2.5298506086685614e+18,4.584676634925122,-8.00301687543029
7.0794578438414025e+19,32768,logarithmic,2.2810203603121242e-21,0.1614838748177361,1.2831711940036088,9.084156374380187e+19,0.03695569220703278,2.616262650696668e+18,4.4715427584612,-7.817547021438076
7.498942093324558e+19,32768,logarithmic,2.1333007678330852e-21,0.15997498925625123,1.284410082521681,9.631716832912304e+19,0.03607845302122309,2.705502300228824e+18,4.3611009299082015,-7.635935383033843
7.94328234724279e+19,32768,logarithmic,1.9951726179799507e-21,0.15848219436102323,1.2856202072537009,1.0212044297536938e+20,0.03522045581824415,2.7976602496290335e+18,4.253291583780183,-7.458121511066329
8.413951416451965e+19,32768,logarithmic,1.866011047556559e-21,0.15700526296703526,1.2868021667718728,1.0827090913803656e+20,0.03438135016777899,2.89283009943715e+18,4.148056278429024,-7.284045008891981
8.91250938133744e+19,32768,logarithmic,1.7452320736121316e-21,0.15554397228679118,1.2879565504224169,1.1478924838394798e+20,0.033560788818087814,2.991108451862923e+18,4.045337682826666,-7.113645579389683
9.440608762859264e+19,32768,logarithmic,1.6322899051071015e-21,0.1540981038168082,1.2890839383129957,1.2169737124098798e+20,0.03275842781919431,3.092595007273785e+18,3.945079563176024,-6.946863069845188
1e+20,32768,logarithmic,1.5266744324567638e-21,0.15266744324567638,1.290184901309217,1.290184901309217e+20,0.03197392663771764,3.197392663771764e+18,3.847226769379586,-6.783637514746355
1.0592537251772853e+20,32768,logarithmic,1.427908883099392e-21,0.15125178036367679,1.2912600010397763,1.3677719662738085e+20,0.03120694826356127,3.305607619959209e+18,3.7517252213706387,-6.623909176510933
1.1220184543019654e+20,32768,logarithmic,1.3355476320324471e-21,0.14985090897396963,1.2923097899098384,1.4499954329539345e+20,0.03045715930867461,3.41734948099478e+18,3.658521895329825,-6.467618584188339
1.1885022274370165e+20,32768,logarithmic,1.2491741570018166e-21,0.14846462680534164,1.293334811122136,1.5371313038404918e+20,0.029724230098114476,3.5327313680459464e+18,3.5675648097891255,-6.314706570162032
1.2589254117941713e+20,32768,logarithmic,1.1683991287210745e-21,0.14709273542651297,1.2943355987054836,1.6294719766001562e+20,0.029007834753626522,3.6518700312466545e+18,3.478803011642384,-6.165114304895136
1.333521432163324e+20,32768,logarithmic,1.0928586271432146e-21,0.14573504016200636,1.29531267755018,1.727327216866026e+20,0.028307651269978015,3.7748859662721024e+18,3.392186562082311,-6.018783329766919
1.4125375446227496e+20,32768,logarithmic,1.0222124754080256e-21,0.14439135000955952,1.2962665634500214,1.831025188712263e+20,0.027623361584275367,3.9019035346478715e+18,3.3076665224558877,-5.875655588023577
1.496235656094436e+20,32768,logarithmic,9.561426836499706e-22,0.14306147755909085,1.2971977631504454,1.9409135462316415e+20,0.026954651638492838,4.033051087911729e+18,3.22519494007818,-5.735673453912482
1.5848931924611108e+20,32768,logarithmic,8.943519953738293e-22,0.1417452389131993,1.2981067744024986,2.057360589838171e+20,0.026301211435451947,4.168461095752811e+18,3.144724833991641,-5.598779760022909
1.678804018122566e+20,32768,logarithmic,8.365625295932544e-22,0.14044245360919333,1.2989940860222169,2.1807564911315478e+20,0.02566273508848001,4.3082702782555203e+18,3.0662101806982145,-5.464917822893867
1.778279410038923e+20,32768,logarithmic,7.825145123824891e-22,0.13915294454264282,1.2998601779551107,2.3115145903871037e+20,0.02503892086498421,4.4526197423795395e+18,2.9896058998688524,-5.334031466931055
1.8836490894897945e+20,32768,logarithmic,7.319650919152092e-22,0.13787653789243975,1.3007055213454062,2.450072770976623e+20,0.024429471224168206,4.601655122812158e+18,2.914867840047264,-5.206065046686303
1.995262314968883e+20,32768,logarithmic,6.846872314605202e-22,0.1366130630473553,1.301530578609703,2.5968949152795853e+20,0.02383409284912826,4.755526727333495e+18,2.841952764348199,-5.0809634675397675
2.1134890398366433e+20,32768,logarithmic,6.404686751749087e-22,0.1353623525340865,1.3023358035147574,2.752472446915288e+20,0.023252496673550675,4.914389686838736e+18,2.770818336173564,-4.958672204846026
2.238721138568347e+20,32768,logarithmic,5.991109818730902e-22,0.13412424194677247,1.303121641259048,2.9173259644125092e+20,0.022684397903239017,5.078404110167668e+18,2.701423104945211,-4.83913732158382
2.3713737056616553e+20,32768,logarithmic,5.604286222820023e-22,0.1328985698779728,1.3038885285579118,3.092006971736098e+20,0.02212951603269453,5.247735243894984e+18,2.6337264918753434,-4.722305484570388
2.5118864315095718e+20,32768,logarithmic,5.242481355813029e-22,0.13168517785108652,1.3046368937318717,3.277099711411884e+20,0.021587574856967752,5.422553637241448e+18,2.567688775768917,-4.6081239792763125
2.660725059798814e+20,32768,logarithmic,4.904073413134588e-22,0.130483910254203,1.3053671567979608,3.473223106330662e+20,0.02105830247899826,5.603035312269415e+18,2.503271078884728,-4.496540723307718
2.818382931264449e+20,32768,logarithmic,4.587546030068948e-22,0.12929461427536307,1.3060797295637818,3.6810328166730505e+20,0.020541431312655716,5.789361939532996e+18,2.4404353528459044,-4.38750427858915
2.9853826189179696e+20,32768,logarithmic,4.291481400988848e-22,0.12811713983921844,1.3067750157239804,3.9012234187786276e+20,0.020036698081686295,5.981721019357329e+18,2.3791443646258736,-4.280963862312648
3.1622776601683794e+20,32768,logarithmic,4.0145538497181703e-22,0.12695133954506735,1.3074534109589953,4.134530713186578e+20,0.019543843814775003,6.180306068928295e+18,2.3193616826004737,-4.176869356686708
3.3496543915782655e+20,32768,logarithmic,3.7555238212793287e-22,0.12579706860625092,1.3081153030358263,4.381734169504689e+20,0.01906261383691654,6.385316815378809e+18,2.261051662683422,-4.075171317542581
3.54813389233576e+20,32768,logarithmic,3.513232267253432e-22,0.12465418479089507,1.308761071910517,4.6436595162153845e+20,0.018592757757292144,6.596959395063687e+18,2.2041794345558197,-3.975820981848366
3.7583740428844355e+20,32768,logarithmic,3.286595398822346e-22,0.12352254836397324,1.3093910898323173,4.921181484009944e+20,0.018134029453843216,6.815446559222616e+18,2.1487108879859385,-3.8787702741692187
3.9810717055349857e+20,32768,logarithmic,3.074599783281838e-22,0.12240202203067325,1.31000572144917,5.2152267117502366e+20,0.017686187054723666,7.040997886235953e+18,2.0946126592479963,-3.7839718121213117
4.216965034285823e+20,32768,logarithmic,2.8762977614206086e-22,0.12129247088105292,1.3106053239144104,5.526776824695914e+20,0.01724899291681227,7.273840000684116e+18,2.0418521176585713,-3.691378910877252
4.466835921509617e+20,32768,logarithmic,2.690803164655649e-22,0.12019376233595609,1.3111902469945107,5.856871695208147e+20,0.016822213601459125,7.514206799430528e+18,1.9903973522146456,-3.6009455867472395
4.7315125896148124e+20,32768,logarithmic,2.517287312213928e-22,0.11910576609417833,1.3117608331776482,6.206612896743659e+20,0.016405619847634712,7.762339684951828e+18,1.9402171583581707,-3.512626559897458
5.0118723362727146e+20,32768,logarithmic,2.354975269953357e-22,0.11802835408085598,1.3123174177829544,6.577167362595232e+20,0.01599898654264638,8.018487806148882e+18,1.8912810248644663,-3.426377256241553
