Model,task,raw_accuracy,chance_baseline,normalized_score,file
AGI-0/Artificium-llama3.1-8B-001,leaderboard_musr_object_placements,0.234375,0.2,4.296874999999998,real_attachments/C_efficiency_evolution/detailed_results/AGI-0_Artificium-llama3.1-8B-001/results_2024-09-11T00-52-31.543315.json
AGI-0/Artificium-llama3.1-8B-001,leaderboard_musr_team_allocation,0.392,0.3333333333333333,8.800000000000004,real_attachments/C_efficiency_evolution/detailed_results/AGI-0_Artificium-llama3.1-8B-001/results_2024-09-11T00-52-31.543315.json
AGI-0/smartllama3.1-8B-001,leaderboard_musr_murder_mysteries,0.584,0.5,16.799999999999994,real_attachments/C_efficiency_evolution/detailed_results/AGI-0_smartllama3.1-8B-001/results_2024-11-25T22-15-59.091478.json
AGI-0/smartllama3.1-8B-001,leaderboard_musr_object_placements,0.3359375,0.2,16.992187499999996,real_attachments/C_efficiency_evolution/detailed_results/AGI-0_smartllama3.1-8B-001/results_2024-11-25T22-15-59.091478.json
AGI-0/smartllama3.1-8B-001,leaderboard_musr_team_allocation,0.396,0.3333333333333333,9.400000000000004,real_attachments/C_efficiency_evolution/detailed_results/AGI-0_smartllama3.1-8B-001/results_2024-11-25T22-15-59.091478.json
AI-MO/NuminaMath-7B-CoT,leaderboard_musr_murder_mysteries,0.508,0.5,1.6000000000000014,real_attachments/C_efficiency_evolution/detailed_results/AI-MO_NuminaMath-7B-CoT/results_2024-09-11T22-04-44.864778.json
AI-MO/NuminaMath-7B-CoT,leaderboard_musr_object_placements,0.20703125,0.2,0.8789062499999987,real_attachments/C_efficiency_evolution/detailed_results/AI-MO_NuminaMath-7B-CoT/results_2024-09-11T22-04-44.864778.json
AI-MO/NuminaMath-7B-CoT,leaderboard_musr_team_allocation,0.276,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/AI-MO_NuminaMath-7B-CoT/results_2024-09-11T22-04-44.864778.json
AI-MO/NuminaMath-7B-TIR,leaderboard_musr_murder_mysteries,0.5,0.5,0.0,real_attachments/C_efficiency_evolution/detailed_results/AI-MO_NuminaMath-7B-TIR/results_2024-07-25T13-40-31.863736.json
AI-MO/NuminaMath-7B-TIR,leaderboard_musr_object_placements,0.30078125,0.2,12.597656249999996,real_attachments/C_efficiency_evolution/detailed_results/AI-MO_NuminaMath-7B-TIR/results_2024-07-25T13-40-31.863736.json
AI-MO/NuminaMath-7B-TIR,leaderboard_musr_team_allocation,0.252,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/AI-MO_NuminaMath-7B-TIR/results_2024-07-25T13-40-31.863736.json
AI-Sweden-Models/Llama-3-8B-instruct,leaderboard_musr_murder_mysteries,0.584,0.5,16.799999999999994,real_attachments/C_efficiency_evolution/detailed_results/AI-Sweden-Models_Llama-3-8B-instruct/results_2024-07-22T12-09-41.340187.json
AI-Sweden-Models/Llama-3-8B-instruct,leaderboard_musr_object_placements,0.36328125,0.2,20.410156249999996,real_attachments/C_efficiency_evolution/detailed_results/AI-Sweden-Models_Llama-3-8B-instruct/results_2024-07-22T12-09-41.340187.json
AI-Sweden-Models/Llama-3-8B-instruct,leaderboard_musr_team_allocation,0.484,0.3333333333333333,22.599999999999998,real_attachments/C_efficiency_evolution/detailed_results/AI-Sweden-Models_Llama-3-8B-instruct/results_2024-07-22T12-09-41.340187.json
AI-Sweden-Models/gpt-sw3-40b,leaderboard_musr_murder_mysteries,0.504,0.5,0.8000000000000007,real_attachments/C_efficiency_evolution/detailed_results/AI-Sweden-Models_gpt-sw3-40b/results_2024-07-26T18-58-19.331750.json
AI-Sweden-Models/gpt-sw3-40b,leaderboard_musr_object_placements,0.26171875,0.2,7.714843749999998,real_attachments/C_efficiency_evolution/detailed_results/AI-Sweden-Models_gpt-sw3-40b/results_2024-07-26T18-58-19.331750.json
AI-Sweden-Models/gpt-sw3-40b,leaderboard_musr_team_allocation,0.324,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/AI-Sweden-Models_gpt-sw3-40b/results_2024-07-26T18-58-19.331750.json
AI4free/Dhanishtha,leaderboard_musr_murder_mysteries,0.496,0.5,0.0,real_attachments/C_efficiency_evolution/detailed_results/AI4free_Dhanishtha/results_2025-02-23T21-34-08.816420.json
AI4free/Dhanishtha,leaderboard_musr_object_placements,0.21484375,0.2,1.8554687499999987,real_attachments/C_efficiency_evolution/detailed_results/AI4free_Dhanishtha/results_2025-02-23T21-34-08.816420.json
AI4free/Dhanishtha,leaderboard_musr_team_allocation,0.36,0.3333333333333333,4.0,real_attachments/C_efficiency_evolution/detailed_results/AI4free_Dhanishtha/results_2025-02-23T21-34-08.816420.json
AI4free/t2,leaderboard_musr_murder_mysteries,0.504,0.5,0.8000000000000007,real_attachments/C_efficiency_evolution/detailed_results/AI4free_t2/results_2025-02-27T13-24-19.191994.json
AI4free/t2,leaderboard_musr_object_placements,0.25390625,0.2,6.738281249999998,real_attachments/C_efficiency_evolution/detailed_results/AI4free_t2/results_2025-02-27T13-24-19.191994.json
AI4free/t2,leaderboard_musr_team_allocation,0.396,0.3333333333333333,9.400000000000004,real_attachments/C_efficiency_evolution/detailed_results/AI4free_t2/results_2025-02-27T13-24-19.191994.json
AIDC-AI/Marco-o1,leaderboard_musr_murder_mysteries,0.508,0.5,1.6000000000000014,real_attachments/C_efficiency_evolution/detailed_results/AIDC-AI_Marco-o1/results_2025-02-01T05-51-39.702980.json
AIDC-AI/Marco-o1,leaderboard_musr_object_placements,0.26953125,0.2,8.691406249999998,real_attachments/C_efficiency_evolution/detailed_results/AIDC-AI_Marco-o1/results_2025-02-01T05-51-39.702980.json
AIDC-AI/Marco-o1,leaderboard_musr_team_allocation,0.464,0.3333333333333333,19.600000000000005,real_attachments/C_efficiency_evolution/detailed_results/AIDC-AI_Marco-o1/results_2025-02-01T05-51-39.702980.json
Aashraf995/Creative-7B-nerd,leaderboard_musr_murder_mysteries,0.528,0.5,5.600000000000005,real_attachments/C_efficiency_evolution/detailed_results/Aashraf995_Creative-7B-nerd/results_2024-12-18T03-17-53.359820.json
Aashraf995/Creative-7B-nerd,leaderboard_musr_object_placements,0.390625,0.2,23.828124999999996,real_attachments/C_efficiency_evolution/detailed_results/Aashraf995_Creative-7B-nerd/results_2024-12-18T03-17-53.359820.json
Aashraf995/Creative-7B-nerd,leaderboard_musr_team_allocation,0.436,0.3333333333333333,15.4,real_attachments/C_efficiency_evolution/detailed_results/Aashraf995_Creative-7B-nerd/results_2024-12-18T03-17-53.359820.json
Aashraf995/Gemma-Evo-10B,leaderboard_musr_murder_mysteries,0.564,0.5,12.79999999999999,real_attachments/C_efficiency_evolution/detailed_results/Aashraf995_Gemma-Evo-10B/results_2024-12-18T04-35-43.057636.json
Aashraf995/Gemma-Evo-10B,leaderboard_musr_object_placements,0.3984375,0.2,24.804687499999996,real_attachments/C_efficiency_evolution/detailed_results/Aashraf995_Gemma-Evo-10B/results_2024-12-18T04-35-43.057636.json
Aashraf995/Gemma-Evo-10B,leaderboard_musr_team_allocation,0.416,0.3333333333333333,12.399999999999999,real_attachments/C_efficiency_evolution/detailed_results/Aashraf995_Gemma-Evo-10B/results_2024-12-18T04-35-43.057636.json
Aashraf995/Qwen-Evo-7B,leaderboard_musr_murder_mysteries,0.544,0.5,8.800000000000008,real_attachments/C_efficiency_evolution/detailed_results/Aashraf995_Qwen-Evo-7B/results_2024-12-18T03-20-24.239014.json
Aashraf995/Qwen-Evo-7B,leaderboard_musr_object_placements,0.3984375,0.2,24.804687499999996,real_attachments/C_efficiency_evolution/detailed_results/Aashraf995_Qwen-Evo-7B/results_2024-12-18T03-20-24.239014.json
Aashraf995/Qwen-Evo-7B,leaderboard_musr_team_allocation,0.42,0.3333333333333333,12.999999999999998,real_attachments/C_efficiency_evolution/detailed_results/Aashraf995_Qwen-Evo-7B/results_2024-12-18T03-20-24.239014.json
Aashraf995/QwenStock-14B,leaderboard_musr_murder_mysteries,0.556,0.5,11.20000000000001,real_attachments/C_efficiency_evolution/detailed_results/Aashraf995_QwenStock-14B/results_2024-12-18T04-15-47.313168.json
Aashraf995/QwenStock-14B,leaderboard_musr_object_placements,0.42578125,0.2,28.222656249999993,real_attachments/C_efficiency_evolution/detailed_results/Aashraf995_QwenStock-14B/results_2024-12-18T04-15-47.313168.json
Aashraf995/QwenStock-14B,leaderboard_musr_team_allocation,0.456,0.3333333333333333,18.400000000000002,real_attachments/C_efficiency_evolution/detailed_results/Aashraf995_QwenStock-14B/results_2024-12-18T04-15-47.313168.json
AbacusResearch/Jallabi-34B,leaderboard_musr_murder_mysteries,0.572,0.5,14.399999999999991,real_attachments/C_efficiency_evolution/detailed_results/AbacusResearch_Jallabi-34B/results_2024-07-30T05-45-04.496708.json
AbacusResearch/Jallabi-34B,leaderboard_musr_object_placements,0.39453125,0.2,24.316406249999996,real_attachments/C_efficiency_evolution/detailed_results/AbacusResearch_Jallabi-34B/results_2024-07-30T05-45-04.496708.json
AbacusResearch/Jallabi-34B,leaderboard_musr_team_allocation,0.48,0.3333333333333333,21.999999999999996,real_attachments/C_efficiency_evolution/detailed_results/AbacusResearch_Jallabi-34B/results_2024-07-30T05-45-04.496708.json
Ahdoot/StructuredThinker-v0.3-MoreStructure,leaderboard_musr_murder_mysteries,0.536,0.5,7.200000000000006,real_attachments/C_efficiency_evolution/detailed_results/Ahdoot_StructuredThinker-v0.3-MoreStructure/results_2025-01-01T03-42-11.275880.json
Ahdoot/StructuredThinker-v0.3-MoreStructure,leaderboard_musr_object_placements,0.35546875,0.2,19.433593749999996,real_attachments/C_efficiency_evolution/detailed_results/Ahdoot_StructuredThinker-v0.3-MoreStructure/results_2025-01-01T03-42-11.275880.json
Ahdoot/StructuredThinker-v0.3-MoreStructure,leaderboard_musr_team_allocation,0.356,0.3333333333333333,3.3999999999999995,real_attachments/C_efficiency_evolution/detailed_results/Ahdoot_StructuredThinker-v0.3-MoreStructure/results_2025-01-01T03-42-11.275880.json
Ahdoot/Test_StealthThinker,leaderboard_musr_murder_mysteries,0.528,0.5,5.600000000000005,real_attachments/C_efficiency_evolution/detailed_results/Ahdoot_Test_StealthThinker/results_2025-01-06T23-06-48.071737.json
Ahdoot/Test_StealthThinker,leaderboard_musr_object_placements,0.328125,0.2,16.015624999999996,real_attachments/C_efficiency_evolution/detailed_results/Ahdoot_Test_StealthThinker/results_2025-01-06T23-06-48.071737.json
Ahdoot/Test_StealthThinker,leaderboard_musr_team_allocation,0.428,0.3333333333333333,14.2,real_attachments/C_efficiency_evolution/detailed_results/Ahdoot_Test_StealthThinker/results_2025-01-06T23-06-48.071737.json
AicoresSecurity/Cybernet-Sec-3B-R1-V0,leaderboard_musr_murder_mysteries,0.496,0.5,0.0,real_attachments/C_efficiency_evolution/detailed_results/AicoresSecurity_Cybernet-Sec-3B-R1-V0/results_2025-02-27T08-26-21.525046.json
AicoresSecurity/Cybernet-Sec-3B-R1-V0,leaderboard_musr_object_placements,0.24609375,0.2,5.761718749999998,real_attachments/C_efficiency_evolution/detailed_results/AicoresSecurity_Cybernet-Sec-3B-R1-V0/results_2025-02-27T08-26-21.525046.json
AicoresSecurity/Cybernet-Sec-3B-R1-V0,leaderboard_musr_team_allocation,0.252,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/AicoresSecurity_Cybernet-Sec-3B-R1-V0/results_2025-02-27T08-26-21.525046.json
AicoresSecurity/Cybernet-Sec-3B-R1-V0-Coder,leaderboard_musr_murder_mysteries,0.508,0.5,1.6000000000000014,real_attachments/C_efficiency_evolution/detailed_results/AicoresSecurity_Cybernet-Sec-3B-R1-V0-Coder/results_2025-02-27T08-25-30.321172.json
AicoresSecurity/Cybernet-Sec-3B-R1-V0-Coder,leaderboard_musr_object_placements,0.234375,0.2,4.296874999999998,real_attachments/C_efficiency_evolution/detailed_results/AicoresSecurity_Cybernet-Sec-3B-R1-V0-Coder/results_2025-02-27T08-25-30.321172.json
AicoresSecurity/Cybernet-Sec-3B-R1-V0-Coder,leaderboard_musr_team_allocation,0.28,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/AicoresSecurity_Cybernet-Sec-3B-R1-V0-Coder/results_2025-02-27T08-25-30.321172.json
AicoresSecurity/Cybernet-Sec-3B-R1-V1,leaderboard_musr_murder_mysteries,0.492,0.5,0.0,real_attachments/C_efficiency_evolution/detailed_results/AicoresSecurity_Cybernet-Sec-3B-R1-V1/results_2025-03-07T07-38-49.658744.json
AicoresSecurity/Cybernet-Sec-3B-R1-V1,leaderboard_musr_object_placements,0.24609375,0.2,5.761718749999998,real_attachments/C_efficiency_evolution/detailed_results/AicoresSecurity_Cybernet-Sec-3B-R1-V1/results_2025-03-07T07-38-49.658744.json
AicoresSecurity/Cybernet-Sec-3B-R1-V1,leaderboard_musr_team_allocation,0.248,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/AicoresSecurity_Cybernet-Sec-3B-R1-V1/results_2025-03-07T07-38-49.658744.json
AicoresSecurity/Cybernet-Sec-3B-R1-V1.1,leaderboard_musr_murder_mysteries,0.544,0.5,8.800000000000008,real_attachments/C_efficiency_evolution/detailed_results/AicoresSecurity_Cybernet-Sec-3B-R1-V1.1/results_2025-03-07T20-20-00.411476.json
AicoresSecurity/Cybernet-Sec-3B-R1-V1.1,leaderboard_musr_object_placements,0.23828125,0.2,4.785156249999998,real_attachments/C_efficiency_evolution/detailed_results/AicoresSecurity_Cybernet-Sec-3B-R1-V1.1/results_2025-03-07T20-20-00.411476.json
AicoresSecurity/Cybernet-Sec-3B-R1-V1.1,leaderboard_musr_team_allocation,0.28,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/AicoresSecurity_Cybernet-Sec-3B-R1-V1.1/results_2025-03-07T20-20-00.411476.json
Alepach/notHumpback-M0,leaderboard_musr_murder_mysteries,0.504,0.5,0.8000000000000007,real_attachments/C_efficiency_evolution/detailed_results/Alepach_notHumpback-M0/results_2025-01-06T21-45-58.081166.json
Alepach/notHumpback-M0,leaderboard_musr_object_placements,0.2265625,0.2,3.3203124999999987,real_attachments/C_efficiency_evolution/detailed_results/Alepach_notHumpback-M0/results_2025-01-06T21-45-58.081166.json
Alepach/notHumpback-M0,leaderboard_musr_team_allocation,0.316,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/Alepach_notHumpback-M0/results_2025-01-06T21-45-58.081166.json
Alepach/notHumpback-M1,leaderboard_musr_murder_mysteries,0.516,0.5,3.200000000000003,real_attachments/C_efficiency_evolution/detailed_results/Alepach_notHumpback-M1/results_2025-01-06T21-45-56.042287.json
Alepach/notHumpback-M1,leaderboard_musr_object_placements,0.26171875,0.2,7.714843749999998,real_attachments/C_efficiency_evolution/detailed_results/Alepach_notHumpback-M1/results_2025-01-06T21-45-56.042287.json
Alepach/notHumpback-M1,leaderboard_musr_team_allocation,0.284,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/Alepach_notHumpback-M1/results_2025-01-06T21-45-56.042287.json
Alepach/notHumpback-M1-v2,leaderboard_musr_murder_mysteries,0.504,0.5,0.8000000000000007,real_attachments/C_efficiency_evolution/detailed_results/Alepach_notHumpback-M1-v2/results_2025-01-20T06-48-43.444170.json
Alepach/notHumpback-M1-v2,leaderboard_musr_object_placements,0.25,0.2,6.249999999999998,real_attachments/C_efficiency_evolution/detailed_results/Alepach_notHumpback-M1-v2/results_2025-01-20T06-48-43.444170.json
Alepach/notHumpback-M1-v2,leaderboard_musr_team_allocation,0.288,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/Alepach_notHumpback-M1-v2/results_2025-01-20T06-48-43.444170.json
Alibaba-NLP/gte-Qwen2-7B-instruct,leaderboard_musr_murder_mysteries,0.5,0.5,0.0,real_attachments/C_efficiency_evolution/detailed_results/Alibaba-NLP_gte-Qwen2-7B-instruct/results_2024-08-12T13-03-04.687518.json
Alibaba-NLP/gte-Qwen2-7B-instruct,leaderboard_musr_object_placements,0.3515625,0.2,18.945312499999996,real_attachments/C_efficiency_evolution/detailed_results/Alibaba-NLP_gte-Qwen2-7B-instruct/results_2024-08-12T13-03-04.687518.json
Alibaba-NLP/gte-Qwen2-7B-instruct,leaderboard_musr_team_allocation,0.216,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/Alibaba-NLP_gte-Qwen2-7B-instruct/results_2024-08-12T13-03-04.687518.json
Alsebay/Qwen2.5-7B-test-novelist,leaderboard_musr_murder_mysteries,0.56,0.5,12.00000000000001,real_attachments/C_efficiency_evolution/detailed_results/Alsebay_Qwen2.5-7B-test-novelist/results_2024-12-18T02-28-41.543232.json
Alsebay/Qwen2.5-7B-test-novelist,leaderboard_musr_object_placements,0.47265625,0.2,34.08203124999999,real_attachments/C_efficiency_evolution/detailed_results/Alsebay_Qwen2.5-7B-test-novelist/results_2024-12-18T02-28-41.543232.json
Alsebay/Qwen2.5-7B-test-novelist,leaderboard_musr_team_allocation,0.392,0.3333333333333333,8.800000000000004,real_attachments/C_efficiency_evolution/detailed_results/Alsebay_Qwen2.5-7B-test-novelist/results_2024-12-18T02-28-41.543232.json
Amaorynho/BBAI2006,leaderboard_musr_murder_mysteries,0.5,0.5,0.0,real_attachments/C_efficiency_evolution/detailed_results/Amaorynho_BBAI2006/results_2025-02-27T22-01-12.890348.json
Amaorynho/BBAI2006,leaderboard_musr_object_placements,0.265625,0.2,8.203124999999998,real_attachments/C_efficiency_evolution/detailed_results/Amaorynho_BBAI2006/results_2025-02-27T22-01-12.890348.json
Amaorynho/BBAI2006,leaderboard_musr_team_allocation,0.316,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/Amaorynho_BBAI2006/results_2025-02-27T22-01-12.890348.json
Amaorynho/BBAI270V4,leaderboard_musr_murder_mysteries,0.508,0.5,1.6000000000000014,real_attachments/C_efficiency_evolution/detailed_results/Amaorynho_BBAI270V4/results_2025-02-27T08-30-09.873664.json
Amaorynho/BBAI270V4,leaderboard_musr_object_placements,0.2421875,0.2,5.273437499999998,real_attachments/C_efficiency_evolution/detailed_results/Amaorynho_BBAI270V4/results_2025-02-27T08-30-09.873664.json
Amaorynho/BBAI270V4,leaderboard_musr_team_allocation,0.244,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/Amaorynho_BBAI270V4/results_2025-02-27T08-30-09.873664.json
Amaorynho/BBAIIFEV1,leaderboard_musr_murder_mysteries,0.564,0.5,12.79999999999999,real_attachments/C_efficiency_evolution/detailed_results/Amaorynho_BBAIIFEV1/results_2025-03-01T19-40-25.427409.json
Amaorynho/BBAIIFEV1,leaderboard_musr_object_placements,0.35546875,0.2,19.433593749999996,real_attachments/C_efficiency_evolution/detailed_results/Amaorynho_BBAIIFEV1/results_2025-03-01T19-40-25.427409.json
Amaorynho/BBAIIFEV1,leaderboard_musr_team_allocation,0.336,0.3333333333333333,0.4000000000000058,real_attachments/C_efficiency_evolution/detailed_results/Amaorynho_BBAIIFEV1/results_2025-03-01T19-40-25.427409.json
Amaorynho/BBAI_375,leaderboard_musr_murder_mysteries,0.5,0.5,0.0,real_attachments/C_efficiency_evolution/detailed_results/Amaorynho_BBAI_375/results_2025-02-27T12-12-55.675096.json
Amaorynho/BBAI_375,leaderboard_musr_object_placements,0.265625,0.2,8.203124999999998,real_attachments/C_efficiency_evolution/detailed_results/Amaorynho_BBAI_375/results_2025-02-27T12-12-55.675096.json
Amaorynho/BBAI_375,leaderboard_musr_team_allocation,0.316,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/Amaorynho_BBAI_375/results_2025-02-27T12-12-55.675096.json
Amu/t1-1.5B,leaderboard_musr_murder_mysteries,0.508,0.5,1.6000000000000014,real_attachments/C_efficiency_evolution/detailed_results/Amu_t1-1.5B/results_2025-03-08T04-40-03.345654.json
Amu/t1-1.5B,leaderboard_musr_object_placements,0.203125,0.2,0.3906249999999986,real_attachments/C_efficiency_evolution/detailed_results/Amu_t1-1.5B/results_2025-03-08T04-40-03.345654.json
Amu/t1-1.5B,leaderboard_musr_team_allocation,0.344,0.3333333333333333,1.5999999999999983,real_attachments/C_efficiency_evolution/detailed_results/Amu_t1-1.5B/results_2025-03-08T04-40-03.345654.json
Amu/t1-3B,leaderboard_musr_murder_mysteries,0.504,0.5,0.8000000000000007,real_attachments/C_efficiency_evolution/detailed_results/Amu_t1-3B/results_2025-03-13T16-46-20.235537.json
Amu/t1-3B,leaderboard_musr_object_placements,0.23046875,0.2,3.8085937499999987,real_attachments/C_efficiency_evolution/detailed_results/Amu_t1-3B/results_2025-03-13T16-46-20.235537.json
Amu/t1-3B,leaderboard_musr_team_allocation,0.296,0.3333333333333333,0.0,real_attachments/C_efficiency_evolution/detailed_results/Amu_t1-3B/results_2025-03-13T16-46-20.235537.json
