replicate,power,set,n,weight_L1,rho,top10_overlap,bottom10_overlap,mean_abs_rank_shift
92,2,A1,10247,0.006243929973862826,0.999979177904865,0.9970731707317073,0.9931707317073171,0.0013315300617730253
92,2,A2,16104,0.006243929973862826,0.999967217944358,0.9956548727498448,0.9950341402855369,0.0016771342088644377
92,2,A3,193752,0.006243929973862826,0.9999439589373025,0.995355078447564,0.9917423616845582,0.002270649573028051
93,1,A1,10247,0.0037676485517880685,0.9999954651859453,0.9990243902439024,0.9970731707317073,0.0006330796306919298
93,1,A2,16104,0.0037676485517880685,0.9999846684545519,0.9962756052141527,0.9956548727498448,0.0011631887761838166
93,1,A3,193752,0.0037676485517880685,0.9999937100657572,0.9979355904211396,0.99726465730801,0.0007517122575981623
93,2,A1,10247,0.003740994096631804,0.9999954684203103,0.9980487804878049,0.9980487804878049,0.0006421271627970737
93,2,A2,16104,0.003740994096631804,0.9999917813524868,0.9975170701427685,0.9981378026070763,0.0008373601890740489
93,2,A3,193752,0.003740994096631804,0.9999941134780477,0.9981936416184971,0.9975743187448389,0.000732411268351131
94,1,A1,10247,0.006180021666586599,0.999979813602592,0.9970731707317073,0.9912195121951219,0.0013571679106436016
94,1,A2,16104,0.006180021666586599,0.9999796654302631,0.9968963376784605,0.9975170701427685,0.0013420436067696092
94,1,A3,193752,0.006180021666586599,0.9999590669352084,0.995767960363336,0.9937551610239471,0.00196691512029407
94,2,A1,10247,0.005105120754266029,0.999988673153113,0.9970731707317073,0.9980487804878049,0.0009826953186706996
94,2,A2,16104,0.005105120754266029,0.9999886142821726,0.9993792675356921,0.9968963376784605,0.0009983696385812142
94,2,A3,193752,0.005105120754266029,0.9999803915694002,0.9968001651527663,0.9956131296449215,0.0013419568476989857
95,1,A1,10247,0.004290481642846757,0.9999956002151107,0.9990243902439024,0.9970731707317073,0.0006160321754622377
95,1,A2,16104,0.004290481642846757,0.9999924223899714,0.9962756052141527,0.9962756052141527,0.0008115561073587998
95,1,A3,193752,0.004290481642846757,0.999988425784761,0.9977807597027251,0.9968001651527663,0.001055071588836252
95,2,A1,10247,0.004837784556761801,0.9999934507229966,0.9980487804878049,0.9990243902439024,0.000765421216095171
95,2,A2,16104,0.004837784556761801,0.9999917586592161,0.9962756052141527,0.9981378026070763,0.0008369283215976432
95,2,A3,193752,0.004837784556761801,0.9999906196203827,0.997471098265896,0.9968517753922378,0.0009532924588761694
96,1,A1,10247,0.004338245708542902,0.9999923583552262,0.9980487804878049,0.9970731707317073,0.0008236492279802759
96,1,A2,16104,0.004338245708542902,0.9999919970994617,0.9975170701427685,0.9975170701427685,0.000843105568894091
96,1,A3,193752,0.004338245708542902,0.9999920371957761,0.9977291494632535,0.99726465730801,0.0008581781419956143
96,2,A1,10247,0.00441194763388671,0.9999918730889343,0.9951219512195122,0.9980487804878049,0.0008443918857960689
96,2,A2,16104,0.00441194763388671,0.999991846490046,0.9981378026070763,0.9981378026070763,0.0008338975373435807
96,2,A3,193752,0.00441194763388671,0.99999509219952,0.9977291494632535,0.9979872006606111,0.0006682168508941237
97,1,A1,10247,0.00713132259883421,0.9999797800655719,0.9970731707317073,0.9921951219512195,0.0013456632592930607
97,1,A2,16104,0.00713132259883421,0.9999768329664487,0.9956548727498448,0.994413407821229,0.001440224050378945
97,1,A3,193752,0.00713132259883421,0.9999636507865681,0.9962840627580511,0.9937551610239471,0.0018243373054745548
97,2,A1,10247,0.006590638665319743,0.9999776453065483,0.9951219512195122,0.9951219512195122,0.0013517203439445044
97,2,A2,16104,0.006590638665319743,0.9999878325739939,0.9981378026070763,0.9962756052141527,0.0010325565764902696
97,2,A3,193752,0.006590638665319743,0.9999581669537967,0.9962840627580511,0.993445499587118,0.001918709157766737
98,1,A1,10247,0.006660078008976722,0.9999904033042182,0.9970731707317073,0.9970731707317073,0.0009083531759204333
98,1,A2,16104,0.006660078008976722,0.9999676788723244,0.9950341402855369,0.9937926753569212,0.0016984730893504195
98,1,A3,193752,0.006660078008976722,0.9999857128452092,0.9972130470685384,0.9970582163501238,0.001143140643467821
98,2,A1,10247,0.006142270483196304,0.9999893972716895,0.9970731707317073,0.9980487804878049,0.0009687335480747618
98,2,A2,16104,0.006142270483196304,0.9999903886787112,0.9975170701427685,0.9975170701427685,0.0009226000322296528
98,2,A3,193752,0.006142270483196304,0.9999834739477346,0.9970582163501238,0.9962324525185797,0.001243830210906605
99,1,A1,10247,0.004895264525633637,0.9999882551281559,0.9980487804878049,0.9951219512195122,0.0009886190712700676
99,1,A2,16104,0.004895264525633637,0.999931660046019,0.9913097454996896,0.9913097454996896,0.0024597089237887166
99,1,A3,193752,0.004895264525633637,0.99998114379111,0.9977291494632535,0.9950970272502064,0.0012338594698249443
99,2,A1,10247,0.004015690575888131,0.9999938588664107,0.9990243902439024,0.9970731707317073,0.0007352500774540176
99,2,A2,16104,0.004015690575888131,0.9999873274490294,0.9968963376784605,0.9962756052141527,0.0010499315304963836
99,2,A3,193752,0.004015690575888131,0.9999940872002778,0.9981420313790256,0.9973162675474814,0.0007069371037413854
100,1,A1,10247,0.003151222093844587,0.999996129312626,0.9980487804878049,0.9970731707317073,0.0005848134278404887
100,1,A2,16104,0.003151222093844587,0.9999955257162733,0.9981378026070763,0.9962756052141527,0.0006015065635219065
100,1,A3,193752,0.003151222093844587,0.9999955046950831,0.9984000825763831,0.9983484723369116,0.000623462528240996
100,2,A1,10247,0.00337729996154636,0.9999951895957344,1.0,0.9990243902439024,0.0006358986512215325
100,2,A2,16104,0.00337729996154636,0.9999973030694307,0.9987585350713842,0.9993792675356921,0.0004359702174317014
100,2,A3,193752,0.00337729996154636,0.999991567340023,0.9981936416184971,0.9975743187448389,0.0008683723257066978
101,1,A1,10247,0.0072108165376450935,0.9999824887013377,0.9970731707317073,0.9951219512195122,0.001236673830439096
101,1,A2,16104,0.0072108165376450935,0.999927099620959,0.9900682805710739,0.9937926753569212,0.0024586909504514744
101,1,A3,193752,0.0072108165376450935,0.9999637113801026,0.9969033856317093,0.9930842279108175,0.0017122309065176714
101,2,A1,10247,0.005290598181307785,0.9999896393583392,0.9980487804878049,0.9960975609756098,0.0009884095494739483
101,2,A2,16104,0.005290598181307785,0.999983538123949,0.9962756052141527,0.9981378026070763,0.0011633584384066903
101,2,A3,193752,0.005290598181307785,0.9999805320314415,0.9970582163501238,0.9952002477291495,0.0013441255305013905
102,1,A1,10247,0.005093013763922065,0.99999114348309,0.9990243902439024,0.9941463414634146,0.0008987151732989537
102,1,A2,16104,0.005093013763922065,0.9999764157383998,0.9968963376784605,0.9956548727498448,0.0014543060148774643
102,1,A3,193752,0.005093013763922065,0.9999866305558457,0.9966969446738233,0.9968001651527663,0.0010951426733165647
102,2,A1,10247,0.004645012287250623,0.9999932532259729,0.9980487804878049,0.9990243902439024,0.0007842400828738703
102,2,A2,16104,0.004645012287250623,0.999985962712285,0.9962756052141527,0.9968963376784605,0.0011149661452915709
102,2,A3,193752,0.004645012287250623,0.9999910043882494,0.9976259289843105,0.9975743187448389,0.0009076259852315422
103,1,A1,10247,0.004280447501201219,0.9999954544567754,0.9980487804878049,0.9980487804878049,0.000628603483229385
103,1,A2,16104,0.004280447501201219,0.9999884904317375,0.9962756052141527,0.9956548727498448,0.0010120660071186568
103,1,A3,193752,0.004280447501201219,0.9999911123431502,0.9983484723369116,0.9971614368290669,0.0009074356807317096
103,2,A1,10247,0.002726255446128527,0.9999979351032618,0.9990243902439024,0.9990243902439024,0.0004275958910071045
103,2,A2,16104,0.002726255446128527,0.9999961933748205,0.9987585350713842,0.9987585350713842,0.0005701498999671534
103,2,A3,193752,0.002726255446128527,0.9999982637063486,0.9992258464079273,0.9989677952105698,0.0003847283568678497
104,1,A1,10247,0.007789543335673266,0.9999789832183932,0.9980487804878049,0.9941463414634146,0.0013783677069236543
104,1,A2,16104,0.007789543335673266,0.9999718680506491,0.9968963376784605,0.9950341402855369,0.0015810514072833585
104,1,A3,193752,0.007789543335673266,0.9999767360117378,0.9964905037159373,0.9961292320396367,0.0014237760084684675
104,2,A1,10247,0.00647803521619985,0.9999854707636353,0.9941463414634146,0.9970731707317073,0.0011483127747848594
104,2,A2,16104,0.00647803521619985,0.9999884627676695,0.9987585350713842,0.9956548727498448,0.000999264221210912
104,2,A3,193752,0.00647803521619985,0.9999863678339315,0.9970582163501238,0.9968001651527663,0.0011077098561113688
105,1,A1,10247,0.005842244503461207,0.9999854225492898,0.9970731707317073,0.9960975609756098,0.0011545031914883788
105,1,A2,16104,0.005842244503461207,0.9999642504443774,0.9956548727498448,0.9956548727498448,0.0017493023489395432
105,1,A3,193752,0.005842244503461207,0.999974077415905,0.99556151940545,0.9948389760528489,0.0015450399856903974
105,2,A1,10247,0.004811226912741929,0.9999903593503121,0.9990243902439024,0.9980487804878049,0.0009387338363577059
105,2,A2,16104,0.004811226912741929,0.9999812756985412,0.9968963376784605,0.9968963376784605,0.0012486137054007372
105,2,A3,193752,0.004811226912741929,0.9999816908310835,0.9970066061106524,0.9956131296449215,0.0012770130396779673
106,1,A1,10247,0.003671684416942333,0.9999918710590915,0.9990243902439024,0.9960975609756098,0.0008645440730955261
106,1,A2,16104,0.003671684416942333,0.9999899726631923,0.9981378026070763,0.9968963376784605,0.0009386562480488844
106,1,A3,193752,0.003671684416942333,0.9999924344907272,0.998090421139554,0.997677539223782,0.0008141460920480386
106,2,A1,10247,0.004235676996906749,0.9999930276011262,0.9970731707317073,0.9970731707317073,0.000788506708540296
106,2,A2,16104,0.004235676996906749,0.9999894032971361,0.9981378026070763,0.9956548727498448,0.0009687173091744199
106,2,A3,193752,0.004235676996906749,0.9999927033590099,0.9979355904211396,0.9973162675474814,0.0008138180139097492
107,1,A1,10247,0.007950503028861616,0.9999749618430651,0.9960975609756098,0.9921951219512195,0.0015080807461574012
107,1,A2,16104,0.007950503028861616,0.9999733923643576,0.9956548727498448,0.9968963376784605,0.0015411884968272547
107,1,A3,193752,0.007950503028861616,0.9999467985952862,0.995148637489678,0.9920520231213873,0.0022490929533459923
107,2,A1,10247,0.007507228107265472,0.9999744030228505,0.9970731707317073,0.9980487804878049,0.001470862056192241
107,2,A2,16104,0.007507228107265472,0.9999812364321149,0.9975170701427685,0.9962756052141527,0.0012581764852354382
107,2,A3,193752,0.007507228107265472,0.99992870440337,0.9940648224607762,0.9915359207266722,0.0025326880541203527
108,1,A1,10247,0.0058608766128533385,0.9999833463545799,0.9960975609756098,0.9951219512195122,0.0012343881381177966
108,1,A2,16104,0.0058608766128533385,0.9999812249791675,0.9956548727498448,0.9937926753569212,0.0012760064424756222
108,1,A3,193752,0.0058608766128533385,0.9999773627518171,0.9968517753922378,0.9954582989265071,0.0014617720173709574
108,2,A1,10247,0.007065469461503555,0.9999745165825236,0.9941463414634146,0.9951219512195122,0.0015137378346526174
108,2,A2,16104,0.007065469461503555,0.9999804235400839,0.9975170701427685,0.9968963376784605,0.0012895100130325267
108,2,A3,193752,0.007065469461503555,0.9999685925022753,0.9956131296449215,0.9943744838976053,0.001729420112515999
109,1,A1,10247,0.006440010966185496,0.9999830055082656,0.9960975609756098,0.9931707317073171,0.0012154930815950538
109,1,A2,16104,0.006440010966185496,0.999968217520002,0.9956548727498448,0.9968963376784605,0.001650466392196377
109,1,A3,193752,0.006440010966185496,0.9999639936584427,0.9959744013212222,0.9935487200660611,0.001796218270598937
109,2,A1,10247,0.005960252713123483,0.9999827648045857,0.9990243902439024,0.9980487804878049,0.0011704649428654539
109,2,A2,16104,0.005960252713123483,0.9999838703025156,0.9975170701427685,0.9968963376784605,0.0011652170109390798
109,2,A3,193752,0.005960252713123483,0.9999508238545628,0.995355078447564,0.9933422791081751,0.0021310493416887006
110,1,A1,10247,0.004523019671619721,0.9999907390647724,0.9980487804878049,0.9970731707317073,0.0009092484054129422
110,1,A2,16104,0.004523019671619721,0.9999844344794043,0.9962756052141527,0.9956548727498448,0.001147248239152908
110,1,A3,193752,0.004523019671619721,0.9999838607597287,0.9966969446738233,0.9964905037159373,0.0012158009473306002
110,2,A1,10247,0.005490370419949774,0.9999863001440658,0.9960975609756098,0.9960975609756098,0.0010986942039766495
110,2,A2,16104,0.005490370419949774,0.9999880812000642,0.9981378026070763,0.9975170701427685,0.0009742390433370374
110,2,A3,193752,0.005490370419949774,0.9999683310802694,0.9957163501238646,0.9944777043765483,0.001683379849293873
111,1,A1,10247,0.004413421048729126,0.9999936978954065,0.9990243902439024,0.9970731707317073,0.0007503165993385835
111,1,A2,16104,0.004413421048729126,0.9999915607352796,0.9975170701427685,0.9968963376784605,0.0008775855597335649
111,1,A3,193752,0.004413421048729126,0.9999935192559962,0.9979872006606111,0.9977807597027251,0.0007608949824824474
111,2,A1,10247,0.0047259369460462275,0.9999933960399208,0.9951219512195122,0.9970731707317073,0.0007561832096299189
111,2,A2,16104,0.0047259369460462275,0.9999931063027387,0.9975170701427685,0.9975170701427685,0.0007812328409797321
111,2,A3,193752,0.0047259369460462275,0.999990760691345,0.9979355904211396,0.9968517753922378,0.0009094257799161303
112,1,A1,10247,0.0035453490795847933,0.9999944264194113,0.9970731707317073,0.9970731707317073,0.0007054027452250483
112,1,A2,16104,0.0035453490795847933,0.9999894400637973,0.9987585350713842,0.9962756052141527,0.000976691433649485
112,1,A3,193752,0.0035453490795847933,0.9999895723403606,0.9979355904211396,0.9975743187448389,0.0009781895298850785
112,2,A1,10247,0.0033700117397243434,0.9999954191018193,0.9990243902439024,0.9990243902439024,0.0006397843281677417
112,2,A2,16104,0.0033700117397243434,0.9999907969478313,0.9981378026070763,0.9956548727498448,0.000904515581655158
112,2,A3,193752,0.0033700117397243434,0.9999910029074622,0.997471098265896,0.9973162675474814,0.000911985354128186
113,1,A1,10247,0.007275100466048245,0.9999850454557804,0.9970731707317073,0.9960975609756098,0.0011470365965721339
113,1,A2,16104,0.007275100466048245,0.9999276200232237,0.9906890130353817,0.9937926753569212,0.00251430931187717
113,1,A3,193752,0.007275100466048245,0.9999781363242431,0.9956131296449215,0.9945293146160198,0.001405090685178902
113,2,A1,10247,0.007044233909834326,0.9999864234402931,0.9951219512195122,0.9951219512195122,0.0011039322488796274
113,2,A2,16104,0.007044233909834326,0.9999550912156783,0.9931719428926132,0.9956548727498448,0.0019744595425314196
113,2,A3,193752,0.007044233909834326,0.9999819604368148,0.9968517753922378,0.99556151940545,0.0012803266395300377
114,1,A1,10247,0.004720564471441636,0.9999945839999087,0.9970731707317073,0.9941463414634146,0.0006980504349248682
114,1,A2,16104,0.004720564471441636,0.9999891545762469,0.9975170701427685,0.9968963376784605,0.0009861616704535275
114,1,A3,193752,0.004720564471441636,0.9999888955382568,0.9975227085053675,0.9970582163501238,0.0010033612957431304
114,2,A1,10247,0.004734096300684207,0.999991392707649,0.9970731707317073,0.9980487804878049,0.0008529441845649312
114,2,A2,16104,0.004734096300684207,0.9999920337713042,0.9987585350713842,0.9962756052141527,0.0008217821122465524
114,2,A3,193752,0.004734096300684207,0.9999779358009596,0.9973162675474814,0.9959744013212222,0.0013678633530187377
115,1,A1,10247,0.00527925474021957,0.9999905667288786,0.9970731707317073,0.9960975609756098,0.0009234006503689885
115,1,A2,16104,0.00527925474021957,0.9999824079140246,0.9962756052141527,0.9968963376784605,0.0012136093040541992
115,1,A3,193752,0.00527925474021957,0.9999908041875859,0.9979355904211396,0.9971614368290669,0.0008928927834711174
115,2,A1,10247,0.0055248788067449525,0.9999877456710438,0.9960975609756098,0.9980487804878049,0.001072656358949846
115,2,A2,16104,0.0055248788067449525,0.9999820058138652,0.9968963376784605,0.9968963376784605,0.0012305986620992362
115,2,A3,193752,0.0055248788067449525,0.9999885895726398,0.9972130470685384,0.9968001651527663,0.0010144199477672838
116,1,A1,10247,0.005822701752320546,0.9999846937464604,0.9980487804878049,0.9941463414634146,0.001139779523452008
116,1,A2,16104,0.005822701752320546,0.9999774369240829,0.9950341402855369,0.9956548727498448,0.0013723591612294552
116,1,A3,193752,0.005822701752320546,0.9999770774920818,0.9965937241948802,0.9957163501238646,0.00142465054608458
116,2,A1,10247,0.0052838737225562316,0.9999881780052783,0.9941463414634146,0.9970731707317073,0.0009922761789841468
116,2,A2,16104,0.0052838737225562316,0.9999846334348532,0.9981378026070763,0.9956548727498448,0.0011228323028975348
116,2,A3,193752,0.0052838737225562316,0.9999810494469796,0.9968517753922378,0.9960260115606936,0.0012912314816182961
117,1,A1,10247,0.006834067370456401,0.9999820936403726,0.9960975609756098,0.9931707317073171,0.0013028636705767274
117,1,A2,16104,0.006834067370456401,0.9999660783674972,0.9937926753569212,0.9919304779639975,0.0017279788922920046
117,1,A3,193752,0.006834067370456401,0.9999741558125326,0.9971614368290669,0.9945809248554913,0.0015317732260794392
117,2,A1,10247,0.006930864519386976,0.9999784921971621,0.9941463414634146,0.9980487804878049,0.001428691032864265
117,2,A2,16104,0.006930864519386976,0.9999629728632388,0.9956548727498448,0.9956548727498448,0.0017993449927680707
117,2,A3,193752,0.006930864519386976,0.9999763056978865,0.9961292320396367,0.9950454170107349,0.0014538623933623726
118,1,A1,10247,0.004963782564254022,0.9999881293559661,0.9960975609756098,0.9941463414634146,0.0010189806842713291
118,1,A2,16104,0.004963782564254022,0.9999717773264125,0.9962756052141527,0.994413407821229,0.001558817944167679
118,1,A3,193752,0.004963782564254022,0.9999857474477777,0.9971098265895953,0.9965937241948802,0.0011455699560611503
118,2,A1,10247,0.005512436165289205,0.9999871140776146,0.9951219512195122,0.9960975609756098,0.0010669802230186187
118,2,A2,16104,0.005512436165289205,0.9999776235301171,0.9968963376784605,0.9975170701427685,0.0013821147390446944
118,2,A3,193752,0.005512436165289205,0.9999867202886643,0.9968001651527663,0.9964388934764657,0.0011053617905399445
119,1,A1,10247,0.005772679440662232,0.9999921715650663,0.9960975609756098,0.9951219512195122,0.0008383348011446253
119,1,A2,16104,0.005772679440662232,0.9999814610805524,0.994413407821229,0.9956548727498448,0.0012712327644774934
119,1,A3,193752,0.005772679440662232,0.999990490164828,0.997677539223782,0.99726465730801,0.0009168929939116658
119,2,A1,10247,0.00404754743285133,0.9999949420441229,0.9960975609756098,0.9980487804878049,0.0006736697168310069
119,2,A2,16104,0.00404754743285133,0.9999876825564767,0.9981378026070763,0.9968963376784605,0.0010393199296475542
119,2,A3,193752,0.00404754743285133,0.9999916539436025,0.9977807597027251,0.9974194880264244,0.000868649897499567
120,1,A1,10247,0.005322815725632396,0.9999923515519065,0.9990243902439024,0.9960975609756098,0.00079709710218118
120,1,A2,16104,0.005322815725632396,0.9999945694842589,0.9968963376784605,0.9981378026070763,0.0006564462760561072
120,1,A3,193752,0.005322815725632396,0.9999789012494235,0.9968001651527663,0.9958195706028076,0.0013655187504351325
120,2,A1,10247,0.005180511010203996,0.9999919404417988,0.9980487804878049,0.9951219512195122,0.0007927161918986893
120,2,A2,16104,0.005180511010203996,0.9999930298645167,0.9981378026070763,0.9987585350713842,0.0007559454578523254
120,2,A3,193752,0.005180511010203996,0.9999714928866998,0.9963872832369942,0.9947873658133773,0.0015697658785475813
121,1,A1,10247,0.008731746385598073,0.9999636632689904,0.9951219512195122,0.9941463414634146,0.001840306125058284
121,1,A2,16104,0.008731746385598073,0.9999297499553305,0.9906890130353817,0.9913097454996896,0.002498438182119255
121,1,A3,193752,0.008731746385598073,0.9999292585403798,0.9946841453344344,0.9908649876135426,0.0026009718872543365
121,2,A1,10247,0.005577318835244243,0.999984595299079,0.9960975609756098,0.9931707317073171,0.001183379104480796
121,2,A2,16104,0.005577318835244243,0.9999706353704649,0.9962756052141527,0.9962756052141527,0.0016237445920937652
121,2,A3,193752,0.005577318835244243,0.9999787746905395,0.9964905037159373,0.995148637489678,0.0013967833503385001
122,1,A1,10247,0.005289517687914094,0.9999884790689022,0.9980487804878049,0.9960975609756098,0.001022485412497322
122,1,A2,16104,0.005289517687914094,0.9999684726339687,0.9968963376784605,0.994413407821229,0.001685632743846567
122,1,A3,193752,0.005289517687914094,0.9999858757690571,0.9963356729975227,0.9966453344343518,0.0011095148719160528
122,2,A1,10247,0.004140564330425839,0.9999937819665926,0.9970731707317073,0.9970731707317073,0.0007471547249607858
122,2,A2,16104,0.004140564330425839,0.9999830188738749,0.9968963376784605,0.9956548727498448,0.0012440559611408115
122,2,A3,193752,0.004140564330425839,0.9999925917006515,0.9978323699421965,0.9974194880264244,0.0008060405694823756
123,1,A1,10247,0.0031905749494025477,0.9999960149499378,0.9970731707317073,0.9990243902439024,0.0006000704240851628
123,1,A2,16104,0.0031905749494025477,0.9999922291926023,0.9981378026070763,0.9968963376784605,0.000839488678779192
123,1,A3,193752,0.0031905749494025477,0.9999939637924178,0.9978323699421965,0.997677539223782,0.0007407794452236743
123,2,A1,10247,0.0034666801494389957,0.999996351424283,0.9980487804878049,0.9980487804878049,0.0005647374302850747
123,2,A2,16104,0.0034666801494389957,0.9999922107575523,0.9975170701427685,0.9981378026070763,0.0008405683474702067
123,2,A3,193752,0.0034666801494389957,0.9999947692992626,0.9982452518579686,0.9980388109000826,0.0006743347782819428
124,1,A1,10247,0.004286425452888033,0.9999905676099643,0.9960975609756098,0.9970731707317073,0.0009199149695790066
124,1,A2,16104,0.004286425452888033,0.9999801705322413,0.994413407821229,0.9950341402855369,0.0012919855391026385
124,1,A3,193752,0.004286425452888033,0.9999879747342354,0.9973678777869529,0.9968001651527663,0.0010396409946058353
124,2,A1,10247,0.005096320498054745,0.9999915879740762,0.9960975609756098,1.0,0.0008657250141281975
124,2,A2,16104,0.005096320498054745,0.9999859160701144,0.9981378026070763,0.9968963376784605,0.001084550335881845
124,2,A3,193752,0.005096320498054745,0.9999903110330148,0.9975227085053675,0.9968001651527663,0.0009196267830493803
125,1,A1,10247,0.0035516512753208697,0.999994779612078,0.9980487804878049,0.9951219512195122,0.0006839553322768546
125,1,A2,16104,0.0035516512753208697,0.9999960983923635,0.9981378026070763,0.9987585350713842,0.0005861521323518343
125,1,A3,193752,0.0035516512753208697,0.9999933626190343,0.9977807597027251,0.9969549958711809,0.0008131421985177062
125,2,A1,10247,0.004657083440540225,0.999990590763557,0.9980487804878049,0.9990243902439024,0.0008851153039872218
125,2,A2,16104,0.004657083440540225,0.9999925824611419,0.9987585350713842,0.9975170701427685,0.0007916439319288016
125,2,A3,193752,0.004657083440540225,0.9999871618358869,0.9973162675474814,0.9960776218001651,0.001091950650975306
126,1,A1,10247,0.007491876496713082,0.9999843888350571,0.9960975609756098,0.9960975609756098,0.001201664643051192
126,1,A2,16104,0.007491876496713082,0.9999580292155562,0.9956548727498448,0.9931719428926132,0.0019381286910787779
126,1,A3,193752,0.007491876496713082,0.9999780859534868,0.9961808422791082,0.9958711808422791,0.0014042825836521767
126,2,A1,10247,0.006227563864569418,0.9999902644272733,0.9970731707317073,0.9980487804878049,0.0009356291042879407
126,2,A2,16104,0.006227563864569418,0.9999780402869456,0.9956548727498448,0.9956548727498448,0.0014048880365058812
126,2,A3,193752,0.006227563864569418,0.9999746264269017,0.9963872832369942,0.994942196531792,0.001543659958406196
127,1,A1,10247,0.006095913198972611,0.9999859179201842,0.9970731707317073,0.9941463414634146,0.0011192273399963232
127,1,A2,16104,0.006095913198972611,0.999979777063455,0.9956548727498448,0.9968963376784605,0.0013581075345080623
127,1,A3,193752,0.006095913198972611,0.9999719901646827,0.9963356729975227,0.9950454170107349,0.0016304034345774243
127,2,A1,10247,0.005631192524514477,0.9999879589383854,0.9951219512195122,0.9980487804878049,0.0009997999162084242
127,2,A2,16104,0.005631192524514477,0.9999849946336821,0.9987585350713842,0.9968963376784605,0.0011822757762571107
127,2,A3,193752,0.005631192524514477,0.999981543126983,0.9969033856317093,0.9961292320396367,0.0012834639999404938
128,1,A1,10247,0.006308881954775136,0.9999870524127714,0.9960975609756098,0.9960975609756098,0.0010874943116022818
128,1,A2,16104,0.006308881954775136,0.9999584808426727,0.9931719428926132,0.994413407821229,0.0019397019225999707
128,1,A3,193752,0.006308881954775136,0.9999799994865448,0.9960260115606936,0.9961808422791082,0.0013356080189387493
128,2,A1,10247,0.00771631174123694,0.9999768570137073,0.9951219512195122,0.9980487804878049,0.0014270148584953123
128,2,A2,16104,0.00771631174123694,0.9999605237513446,0.9962756052141527,0.994413407821229,0.0018709887223361118
128,2,A3,193752,0.00771631174123694,0.9999577963692244,0.9942196531791907,0.9936003303055326,0.001993507510308908
129,1,A1,10247,0.0038202654426997378,0.9999965071422321,0.9980487804878049,0.9970731707317073,0.0005499756673766821
129,1,A2,16104,0.0038202654426997378,0.9999868592056581,0.9956548727498448,0.9956548727498448,0.0010677614877365677
129,1,A3,193752,0.0038202654426997378,0.9999955064182074,0.9986065235342692,0.998090421139554,0.0006404635075321823
129,2,A1,10247,0.0038045546909414897,0.9999970929638191,0.9980487804878049,1.0,0.0005005856658006019
129,2,A2,16104,0.0038045546909414897,0.999995449344137,0.9975170701427685,0.9981378026070763,0.000625390377350994
129,2,A3,193752,0.0038045546909414897,0.9999973768577841,0.9986581337737407,0.9986065235342692,0.0004804891869358263
130,1,A1,10247,0.0068605964112611086,0.9999822325842354,0.9970731707317073,0.9921951219512195,0.0012849209858545264
130,1,A2,16104,0.0068605964112611086,0.9999748073119028,0.9968963376784605,0.9950341402855369,0.0014643623575423435
130,1,A3,193752,0.0068605964112611086,0.999974295536624,0.9966969446738233,0.9948905862923204,0.0015728877354279558
130,2,A1,10247,0.004530236574973291,0.9999908073098757,0.9970731707317073,0.9990243902439024,0.0009202197285551798
130,2,A2,16104,0.004530236574973291,0.9999892521101886,0.9981378026070763,0.9962756052141527,0.0009693959580659148
130,2,A3,193752,0.004530236574973291,0.9999899151057229,0.997677539223782,0.9968517753922378,0.0009709833186176169
131,1,A1,10247,0.005351711590191325,0.9999876867386817,0.9980487804878049,0.9931707317073171,0.0010574184101411826
131,1,A2,16104,0.005351711590191325,0.9999669735477754,0.9931719428926132,0.9937926753569212,0.0017106116502051123
131,1,A3,193752,0.005351711590191325,0.9999779896833014,0.9964388934764657,0.9954582989265071,0.0014268839601208306
131,2,A1,10247,0.004679142782706366,0.9999935092650044,0.9970731707317073,0.9970731707317073,0.0007504880262626809
131,2,A2,16104,0.004679142782706366,0.9999858900783032,0.9981378026070763,0.9981378026070763,0.0011218220414795138
131,2,A3,193752,0.004679142782706366,0.999982737030145,0.9969549958711809,0.995767960363336,0.0012689659616913402
132,1,A1,10247,0.006647600589613625,0.9999881713469473,0.9980487804878049,0.9941463414634146,0.0010153616714292718
132,1,A2,16104,0.006647600589613625,0.9999681772134434,0.9950341402855369,0.994413407821229,0.0016670238827650081
132,1,A3,193752,0.006647600589613625,0.99998350511445,0.9969549958711809,0.9959227910817506,0.0012181390501524532
132,2,A1,10247,0.0060980081906969776,0.9999872869153928,0.9931707317073171,0.9970731707317073,0.001034085301027917
132,2,A2,16104,0.0060980081906969776,0.9999744065018522,0.9956548727498448,0.9950341402855369,0.0014933823095729718
132,2,A3,193752,0.0060980081906969776,0.9999872243845581,0.9976259289843105,0.9965421139554087,0.0010752443985858763
133,1,A1,10247,0.004509385798093082,0.9999922278095598,0.9960975609756098,0.9970731707317073,0.0008484680371023863
133,1,A2,16104,0.004509385798093082,0.999978450331761,0.9950341402855369,0.9950341402855369,0.0013765313095283045
133,1,A3,193752,0.004509385798093082,0.9999904238310303,0.9981420313790256,0.9972130470685384,0.0009360422510154933
133,2,A1,10247,0.003530556360270682,0.9999939671618759,0.9960975609756098,0.9990243902439024,0.0007334977133410213
133,2,A2,16104,0.003530556360270682,0.9999921962732808,0.9993792675356921,0.9981378026070763,0.0007986463545819535
133,2,A3,193752,0.003530556360270682,0.9999953300209401,0.998090421139554,0.9974194880264244,0.000643219726175616
134,1,A1,10247,0.005361238723384745,0.999984176649555,0.9960975609756098,0.9951219512195122,0.0012166549751917144
